Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
40351,798.577,323.546597,159.4025185,2.029745829,0.870214792,40826,226.6638235,0.675998057,0.988365257,0.795116142,0.70056006,0.008018304,0.001191362,0.490784398,0.996167584,3
44148,783.07,295.578713,190.8405069,1.548825864,0.763633153,44559,237.0885476,0.776679216,0.990776274,0.90473153,0.802116449,0.006695178,0.001709588,0.643390798,0.996500308,5
40708,752.843,275.1620322,188.6059943,1.45892517,0.728132771,41209,227.6643042,0.784535924,0.987842462,0.902569797,0.827382697,0.006759409,0.001953954,0.684562127,0.998724917,2
33750,677.626,245.0575783,176.2911964,1.390072695,0.694609658,34126,207.2964897,0.772735598,0.988982008,0.923641672,0.845909321,0.007260965,0.002293345,0.715562579,0.994684003,2
35344,694.82,234.3666269,192.35218,1.218424594,0.571313449,35807,212.1352834,0.762545847,0.987069567,0.919985412,0.905142879,0.006631016,0.002745544,0.819283631,0.998235326,4
84791,1111.688,440.9227214,246.9561704,1.785429053,0.828432129,85718,328.571536,0.685745018,0.989185469,0.862171744,0.745190756,0.005200112,0.00098915,0.555309262,0.99146529,1
32214,662.963,240.6658739,170.6602807,1.410204372,0.705090755,32583,202.5244151,0.78494152,0.988675076,0.92103458,0.841516962,0.007470847,0.002311006,0.708150797,0.99863735,2
188557,1648.893,620.4363873,390.1882187,1.590095132,0.777491708,190364,489.977784,0.73357065,0.990507659,0.871500369,0.789730896,0.003290445,0.000789498,0.623674888,0.991702404,6
75636,1108.609,404.0895988,239.0063265,1.690706705,0.806328001,77056,310.3268377,0.682309004,0.981571844,0.773359843,0.767965418,0.005342556,0.001146293,0.589770884,0.997129587,0
36109,690.918,236.9183865,194.403861,1.218691776,0.57157185,36461,214.4187649,0.771559829,0.990345849,0.950544188,0.905032184,0.0065612,0.002715308,0.819083255,0.998210026,4
84516,1094.382,421.1212864,256.271092,1.643264884,0.793519659,85186,328.0382803,0.827160977,0.992134858,0.886769844,0.778963902,0.00498274,0.001131664,0.60678476,0.997108089,1
55466,956.294,398.8640606,178.0281017,2.240455618,0.89486456,56315,265.7470688,0.612883978,0.984924088,0.762173508,0.666259749,0.007191145,0.000874082,0.443902053,0.994542848,3
38095,734.307,270.1436725,179.8868838,1.50174191,0.746046918,38513,220.2363741,0.789697347,0.989146522,0.887815055,0.81525646,0.007091316,0.00193234,0.664643095,0.998122391,5
41995,765.763,284.0731778,188.5919566,1.506284695,0.747834569,42477,231.2351502,0.732513518,0.988652683,0.899950646,0.813998534,0.006764452,0.001831922,0.662593613,0.998054618,2
40344,760.586,282.7320891,182.5017141,1.549202376,0.763765798,40944,226.6441621,0.70151278,0.985345838,0.876379409,0.801621644,0.007008033,0.001785063,0.64259726,0.995513202,5
78502,1111.104,388.4329683,258.2775381,1.503936313,0.746913004,79717,316.1516262,0.730604572,0.984758583,0.799063261,0.813915532,0.004948065,0.001339468,0.662458494,0.996295385,0
35288,676.973,232.6213057,193.387722,1.202875256,0.555762068,35608,211.9671603,0.794953818,0.991013255,0.967596331,0.911211291,0.00659208,0.002803358,0.830306017,0.998754563,4
41915,743.837,247.739465,215.6885957,1.148597886,0.491944234,42296,231.014795,0.785189764,0.990992056,0.951971134,0.932490893,0.00591052,0.002756664,0.869539266,0.998750963,4
39552,733.996,274.387067,183.7881771,1.492952764,0.742529326,39936,224.4084902,0.784668492,0.990384615,0.922552153,0.817853745,0.006937375,0.001914598,0.668884748,0.998613333,2
80856,1106.265,432.7253831,239.6112184,1.805947927,0.832699054,81929,320.8567541,0.736541019,0.986903294,0.830240227,0.74147893,0.005351803,0.000997873,0.549791004,0.992893923,1
50040,915.891,370.0077054,174.3767191,2.121887069,0.881984391,50860,252.4141573,0.595927117,0.98387731,0.749617268,0.682186218,0.007394239,0.000987836,0.465378037,0.987479638,3
41631,758.77,287.7112302,184.4771924,1.559603258,0.767383241,42025,230.2308309,0.707649159,0.990624628,0.908670448,0.800214961,0.006910985,0.00174802,0.640343984,0.998682564,2
73664,1072.943,383.1261626,245.8605848,1.558306562,0.766937122,74759,306.2546617,0.79526709,0.985352934,0.804103329,0.799357213,0.005200996,0.001309875,0.638971954,0.99571419,0
164154,1532.775,589.430266,356.9019467,1.651518776,0.795842826,165847,457.1732322,0.748809415,0.989791796,0.87802022,0.775618862,0.003590715,0.000801593,0.601584619,0.993528294,6
34470,692.984,252.3706438,174.2838582,1.448043705,0.723249436,34909,209.4959835,0.780287939,0.987424446,0.901996251,0.830112331,0.007321458,0.002144494,0.689086483,0.997827344,2
62326,970.848,377.3634018,211.4355642,1.784767871,0.828291811,63122,281.7018421,0.8016412,0.9873895,0.830953342,0.746500166,0.006054671,0.001159818,0.557262498,0.994584202,1
43962,785.947,299.0973499,188.0885938,1.590193981,0.777523327,44551,236.5885814,0.799323624,0.986779197,0.894336148,0.791008618,0.006803543,0.001643008,0.625694634,0.994975841,5
32618,674.388,258.3032768,161.3710513,1.600679147,0.780836989,32985,203.7904008,0.707303322,0.98887373,0.901254663,0.788957861,0.007919041,0.001892638,0.622454507,0.996349949,2
41435,738.189,260.3770597,202.7837232,1.284013606,0.627262451,41767,229.6882246,0.7905029,0.992051141,0.955525031,0.882136948,0.006283988,0.002347249,0.778165594,0.999175211,4
66997,978.189,381.1363,226.2628141,1.684484928,0.804720936,68032,292.0671666,0.788422613,0.984786571,0.879872351,0.766306349,0.005688856,0.001210081,0.587225421,0.98917237,1
27998,615.426,228.0066779,156.5950636,1.456027238,0.726846129,28329,188.8072053,0.787566807,0.98831586,0.928934715,0.828077524,0.008143677,0.002362024,0.685712386,0.998415911,2
53552,937.555,336.4962468,203.6038358,1.65270092,0.79617216,54684,261.1216653,0.689214929,0.979299247,0.765582593,0.776001717,0.006283542,0.001405513,0.602178665,0.995221234,0
81585,1101.981,408.0632574,258.616079,1.577872725,0.77352591,83500,322.2999352,0.745647306,0.977065868,0.844251748,0.789828365,0.005001695,0.001200682,0.623828846,0.984322521,1
25539,593.522,223.7580605,146.1151222,1.531381948,0.757353635,25766,180.3254412,0.693090534,0.99118994,0.911045588,0.805894727,0.008761426,0.002279648,0.649466312,0.994580986,2
59678,971.509,347.2440928,219.3204196,1.583272974,0.775291957,60638,275.6526611,0.764230557,0.984168343,0.794566897,0.793829663,0.005818628,0.001425311,0.630165533,0.997724058,0
47162,822.039,314.0568648,192.4945229,1.631510653,0.79013808,47619,245.0480023,0.717969797,0.99040299,0.877035623,0.780266346,0.006659108,0.001522535,0.60881557,0.993289089,5
62209,977.978,344.174161,231.3978415,1.487369799,0.740253597,63383,281.4373089,0.779874135,0.981477683,0.817344065,0.817717716,0.005532546,0.001525873,0.668662263,0.994548056,0
39397,718.796,259.9423111,193.083996,1.346265441,0.669518295,39682,223.9683423,0.790184123,0.992817902,0.958212238,0.861607875,0.006598023,0.002243015,0.74236813,0.999424558,4
31953,662.338,245.4183625,166.1746785,1.47686979,0.735883875,32346,201.7023133,0.716370729,0.987850121,0.915297253,0.821871319,0.007680605,0.002161675,0.675472465,0.997584877,2
55076,894.091,342.5249306,205.8840506,1.663678802,0.799190693,55773,264.8111425,0.7025,0.987502914,0.865782511,0.773114944,0.006219132,0.001370521,0.597706716,0.994391993,5
47542,876.316,338.4535058,186.8224659,1.811631723,0.833851678,50332,246.0332385,0.706335057,0.944568068,0.777975337,0.726933639,0.007119042,0.001226254,0.528432515,0.957325108,3
222737,1847.94,722.4940683,396.6969714,1.821274475,0.835778955,225516,532.538784,0.83655204,0.987677149,0.819646328,0.737083953,0.003243709,0.000590595,0.543292754,0.989485225,6
63948,996.497,412.2971781,198.877557,2.073120689,0.875970552,64641,285.343867,0.777908886,0.98927925,0.809253971,0.692082998,0.006447382,0.000912422,0.478978876,0.992981017,3
37891,718.675,264.2326231,183.1033861,1.443078845,0.720973312,38300,219.6458959,0.708772914,0.989321149,0.921893718,0.831259567,0.006973493,0.002053888,0.690992468,0.997156613,2
53069,908.672,373.3477056,181.8319054,2.053257401,0.873384685,53741,259.9414346,0.597005355,0.987495581,0.807674695,0.696244896,0.007035137,0.001019766,0.484756956,0.995330807,3
36740,708.732,239.5114144,195.9298588,1.222434477,0.575161681,37128,216.2841207,0.753548281,0.989549666,0.919146911,0.903022185,0.006519091,0.002673994,0.815449066,0.996833052,4
36207,711.528,267.5823913,172.7226525,1.549202652,0.763765896,36586,214.7095345,0.717112299,0.989640846,0.898707603,0.802405321,0.00739035,0.001889818,0.643854298,0.997460787,2
35602,688.378,240.6556265,188.5903078,1.276076323,0.621199848,35941,212.9081358,0.780916868,0.990567875,0.944126734,0.884700428,0.00675961,0.002554385,0.782694847,0.998778363,4
33623,659.408,217.371862,197.0837827,1.102941394,0.421848171,33918,206.9060976,0.793238493,0.991302553,0.97171275,0.951853178,0.006464975,0.003273607,0.906024472,0.999291894,4
156593,1478.855,555.8219854,360.0328103,1.543809257,0.76185431,157868,446.5203243,0.802588284,0.991923632,0.899768988,0.803351318,0.003549469,0.000911938,0.645373339,0.996333336,6
46711,819.378,313.3485588,190.5359274,1.644564168,0.793888134,47218,243.8735172,0.689685211,0.989262569,0.874299904,0.778281917,0.006708239,0.001518225,0.605722743,0.996149918,5
34649,690.897,246.5441413,179.6603417,1.372279152,0.684817403,35072,210.0392273,0.802691933,0.987939097,0.912166157,0.851933557,0.007115476,0.0023121,0.725790785,0.995987563,2
33607,690.171,214.7652972,199.5241432,1.076387518,0.369995763,34162,206.8568621,0.770802752,0.983753879,0.886596875,0.963176382,0.006390493,0.003392637,0.927708744,0.998574112,4
55381,914.969,363.1423524,194.4983503,1.867071633,0.844473023,55974,265.543366,0.76521631,0.989405796,0.831300224,0.731237666,0.006557165,0.001156459,0.534708523,0.998339116,3
154727,1478.08,550.0082402,358.9115247,1.532434047,0.757739957,156062,443.8519292,0.768180915,0.991445707,0.889979674,0.806991417,0.003554701,0.000929948,0.651235147,0.997974912,6
34474,672.3,225.6494093,194.6503481,1.159255102,0.505847536,34774,209.5081384,0.793308174,0.991372865,0.958462926,0.92846748,0.006545495,0.003000469,0.862051862,0.999338019,4
45726,811.461,269.9139515,216.7664062,1.245183496,0.595851698,46322,241.2885232,0.78090684,0.987133543,0.872645337,0.893946096,0.005902855,0.002325344,0.799139623,0.995075469,4
37876,716.116,255.1052519,189.4550716,1.346521103,0.669674731,38246,219.6024157,0.748300933,0.990325786,0.928126595,0.860830634,0.006735274,0.002281423,0.741029381,0.997811699,2
55155,886.757,332.7501819,212.9079635,1.562882743,0.768505428,56088,265.0009945,0.718922301,0.983365426,0.88142528,0.796396242,0.006033001,0.001497028,0.634246975,0.991253651,5
38426,721.068,230.7192919,212.3871881,1.086314547,0.390639625,38886,221.1911001,0.777319254,0.98817055,0.928715293,0.958702232,0.00600425,0.003128769,0.919109969,0.99844253,4
31203,639.782,215.067737,184.8748759,1.163315112,0.510946829,31558,199.3210815,0.762984155,0.988750871,0.957948542,0.926782809,0.006892534,0.003136682,0.858926376,0.999202033,4
49265,845.236,324.3748562,194.3624803,1.668917045,0.800606144,49881,250.4518839,0.73245614,0.987650608,0.866547511,0.772106343,0.006584286,0.001443434,0.596148205,0.9949219,5
31268,659.043,243.5385085,163.8673702,1.486192817,0.739769659,31629,199.5285796,0.754318248,0.988586424,0.904653909,0.819289651,0.007788746,0.002164697,0.671235532,0.997585426,2
35242,707.012,267.9233055,168.5752625,1.589339394,0.777249725,35740,211.8289594,0.719312569,0.986066032,0.885965562,0.790632823,0.007602387,0.001832437,0.625100261,0.99349647,2
79701,1082.378,384.9517294,264.5390641,1.455179146,0.7264677,80706,318.5568473,0.819412744,0.987547394,0.854900797,0.827524136,0.004829949,0.001397156,0.684796196,0.996501143,0
63970,1006.279,411.2312671,199.4364923,2.061966004,0.874528543,64756,285.3929461,0.619144406,0.987862129,0.79387001,0.693996223,0.006428502,0.000919852,0.481630757,0.993106248,3
33663,683.694,262.2051247,164.0061974,1.598751321,0.780233669,33962,207.0291351,0.68472225,0.991196043,0.904980339,0.78956937,0.007789119,0.001867365,0.62341979,0.996693213,2
80420,1161.915,413.4325044,248.2234946,1.665565563,0.799702352,82080,319.9905064,0.679733922,0.979775828,0.748557586,0.773984878,0.005140916,0.001138021,0.599052591,0.997761366,0
30331,650.478,241.8180385,160.1213989,1.510216874,0.749365531,30699,196.5162299,0.712831962,0.988012639,0.900806202,0.812661583,0.007972637,0.002144967,0.660418848,0.997375689,2
42703,778.007,289.1029945,189.3171336,1.527083096,0.755764757,43263,233.1762172,0.76660563,0.987055914,0.886545932,0.806550681,0.006770086,0.001767261,0.650524002,0.993404206,5
45183,812.943,316.5425687,182.3013359,1.736369989,0.817510197,45753,239.851584,0.705763824,0.987541801,0.859141575,0.757722998,0.007005789,0.001424553,0.574144141,0.996926656,5
38210,705.63,236.731011,205.9160211,1.149648336,0.493349441,38529,220.5685449,0.782158356,0.991720522,0.964345878,0.931726452,0.006195525,0.002880127,0.868114181,0.998026024,4
40005,739.199,269.1613974,189.5539267,1.419972681,0.709963077,40461,225.6899377,0.722268361,0.988729888,0.920028747,0.838492963,0.006728194,0.002051521,0.703070449,0.998340831,5
40438,767.967,297.9687098,173.9594667,1.71286286,0.811884634,40986,226.9080446,0.76142954,0.986629581,0.861617309,0.761516351,0.007368532,0.001528543,0.579907153,0.993301425,5
26582,618.13,224.9146519,152.0666976,1.479052649,0.736802116,27097,183.9707954,0.751413388,0.980994206,0.874254495,0.817958252,0.008461164,0.002336331,0.669055702,0.989568608,2
35338,680.836,227.4674838,198.0449215,1.148565094,0.491900241,35669,212.1172766,0.787686958,0.990720233,0.958002864,0.932516916,0.006436909,0.003002507,0.8695878,0.998778192,4
42173,759.369,248.7060272,216.7652559,1.147351895,0.490267196,42736,231.7246886,0.744159373,0.986826095,0.919048927,0.931721242,0.005897281,0.00274142,0.868104474,0.996021313,4
85329,1105.44,400.5141202,272.6878901,1.468763868,0.732427869,86101,329.612283,0.733564877,0.991033786,0.877477864,0.82297294,0.004693763,0.001328138,0.67728446,0.994770943,1
47974,807.211,288.8991216,212.4174442,1.360053656,0.677779624,48520,247.148526,0.760731332,0.988746908,0.925212841,0.855483826,0.006021994,0.001989607,0.731852577,0.995358774,5
51403,894.879,370.6961585,177.5241498,2.088144959,0.877872758,52090,255.8287168,0.623044011,0.986811288,0.80662132,0.690130477,0.007211567,0.0010091,0.476280076,0.994541839,3
49777,835.85,315.9612511,201.0229228,1.571767272,0.771502322,50255,251.7499649,0.778434592,0.990488509,0.895327428,0.796774807,0.006347535,0.001578074,0.634850093,0.9978366,5
46892,834.759,330.6503749,181.5436482,1.821327148,0.835789387,47506,244.3455519,0.712254693,0.987075317,0.845641718,0.738984651,0.007051317,0.001297154,0.546098314,0.994623685,3
33876,666.966,228.1491732,189.1647868,1.20608691,0.559059342,34211,207.6830826,0.788272251,0.990207828,0.95696179,0.910295136,0.006734832,0.002852564,0.828637234,0.999408522,4
34757,703.271,270.706919,164.2835919,1.647802534,0.794802001,35203,210.3663159,0.798625951,0.987330625,0.883093584,0.777099886,0.007788558,0.001752041,0.603884233,0.995081969,2
23761,564.393,210.0692276,144.2210823,1.456577805,0.72709134,24043,173.9351742,0.725371676,0.988271014,0.937370628,0.827989783,0.008840925,0.00256317,0.685567081,0.998581794,2
29030,626.492,229.2453412,161.6185812,1.418434314,0.709204635,29318,192.2554134,0.749257969,0.990176683,0.929449591,0.8386448,0.007896843,0.002409603,0.703325101,0.997620457,2
38035,727.098,272.166538,178.5378062,1.524419638,0.754771883,38448,220.0628685,0.749975352,0.989258219,0.904081088,0.808559605,0.007155687,0.001886597,0.653768635,0.996617746,2
43361,783.976,294.8634476,188.4483465,1.564691084,0.769120502,43918,234.9658271,0.680172549,0.987317273,0.886550783,0.796863189,0.006800199,0.001691362,0.634990941,0.993564665,5
82389,1085.575,415.3920521,253.7863026,1.636778848,0.791664487,83043,323.8841349,0.799893204,0.992124562,0.87853573,0.779707106,0.005041839,0.001149462,0.607943172,0.995068524,1
58469,951.946,358.0763383,209.1198282,1.712302182,0.811747134,59369,272.8461892,0.705840456,0.984840573,0.810794704,0.761977713,0.006124208,0.0012735,0.580610035,0.994179829,0
25603,591.657,224.5774511,145.8854859,1.539409144,0.76027626,25993,180.551245,0.825078148,0.98499596,0.91909564,0.80395981,0.008771529,0.002260437,0.646351377,0.99499922,2
34653,697.633,258.9204543,170.6879204,1.516923129,0.751942072,35094,210.0513507,0.747863432,0.987433749,0.894739625,0.811258235,0.007471805,0.001996373,0.658139924,0.998347673,2
33736,655.729,221.390268,194.1359516,1.140387786,0.480682529,33988,207.2534904,0.786863834,0.992585618,0.985949497,0.936145442,0.006562434,0.003108981,0.876368289,0.999399693,4
40177,738.445,275.1506764,186.5901863,1.474625659,0.7349344,40534,226.1745901,0.777117988,0.991192579,0.925872235,0.822002668,0.006848462,0.001928705,0.675688386,0.996387432,2
42418,780.397,288.3388968,188.1794772,1.532254745,0.757674189,42956,232.3968051,0.742664052,0.987475556,0.87524345,0.805984928,0.00679756,0.001769459,0.649611705,0.995370617,5
67234,990.278,366.7312389,234.1429528,1.566270668,0.769655626,68057,292.5833002,0.752436909,0.987907195,0.861558065,0.797813955,0.00545455,0.001363155,0.636507107,0.996942411,0
50678,858.577,323.5980611,201.1319829,1.608884159,0.783375455,51484,254.0181758,0.741231534,0.984344651,0.863914634,0.784980525,0.006385376,0.001495553,0.616194424,0.991385448,5
46032,811.712,301.1527792,195.4840461,1.540549141,0.76068672,46650,242.0945326,0.707912341,0.986752412,0.877941899,0.803892739,0.006542248,0.001685385,0.646243536,0.995569924,5
101815,1222.712,481.0602673,273.8950577,1.756367097,0.822090349,104098,360.0484471,0.79399058,0.978068743,0.855801968,0.748447693,0.004724847,0.000914562,0.560173949,0.983871092,1
31692,658.62,246.9934071,163.5514985,1.510187369,0.749354099,31994,200.876847,0.792181173,0.99056073,0.918099355,0.813288295,0.007793557,0.002103263,0.661437851,0.998895088,2
47793,865.333,338.7699924,181.1085737,1.870535367,0.845101236,48460,246.6818549,0.685499139,0.986236071,0.802061415,0.728169143,0.007088276,0.001229276,0.5302303,0.991814529,3
36457,709.285,247.0727088,188.5366505,1.310475752,0.646302092,36944,215.4495163,0.72083597,0.986817887,0.910645281,0.872008557,0.006777099,0.002417167,0.760398924,0.996484351,5
23226,571.287,207.3553129,142.7751858,1.452320385,0.725185733,23524,171.9658736,0.79,0.987332086,0.894284292,0.829329479,0.008927724,0.002605127,0.687787384,0.998887639,2
29923,633.899,229.5402992,166.3706019,1.379692665,0.688960279,30216,195.1900277,0.820595091,0.990303151,0.935782379,0.850351892,0.007671032,0.002474163,0.72309834,0.997653476,2
44542,789.281,285.5254747,199.032858,1.434564511,0.716997579,45086,238.1441492,0.797729064,0.98793417,0.898496275,0.834055698,0.006410253,0.001913529,0.695648908,0.997953236,4
85127,1130.235,443.9961425,246.7552517,1.799338168,0.83134285,86501,329.221905,0.738027119,0.984115791,0.837412981,0.741497219,0.005215691,0.00097259,0.549818126,0.98930874,1
32018,669.355,247.7801408,165.0090037,1.501615883,0.745997031,32517,201.9073643,0.795280676,0.984654181,0.898030404,0.814864999,0.007738776,0.002104722,0.664004967,0.997080405,2
216075,1767.457,684.2747669,404.0402969,1.693580497,0.80706325,217769,524.5142845,0.811933535,0.992221115,0.869193905,0.766525831,0.003166839,0.000674393,0.58756185,0.99508329,6
60108,921.726,351.5022062,218.5511185,1.608329477,0.783205329,60547,276.6439635,0.80944814,0.992749434,0.889075137,0.787033363,0.005847844,0.001384038,0.619421515,0.996233882,1
41567,740.413,241.9091235,219.223754,1.103480435,0.422798779,42016,230.053794,0.801832562,0.989313595,0.952819145,0.950992632,0.00581974,0.002936243,0.904386986,0.997973345,4
77107,1073.559,415.6769817,237.3120596,1.751604964,0.82101614,77867,313.3299883,0.796017178,0.990239768,0.840720885,0.753782389,0.005390911,0.001073559,0.56818789,0.995240729,1
53404,926.968,380.7954809,179.6087197,2.120139165,0.881776672,54169,260.7605888,0.82230845,0.985877531,0.781005635,0.68477858,0.007130467,0.00096716,0.468921704,0.99417927,3
49817,838.198,314.3896173,202.5974975,1.551794179,0.764675648,50358,251.8510957,0.781381852,0.98925692,0.891033832,0.801079558,0.00631089,0.001603146,0.641728458,0.995830486,5
27573,626.948,236.7108832,148.5788784,1.593166443,0.778470811,27937,187.3687113,0.688155136,0.986970684,0.881517305,0.791550894,0.00858488,0.00207888,0.626552818,0.998202925,2
43360,780.042,288.6251504,193.7335965,1.489804327,0.741249965,43971,234.9631177,0.771942318,0.986104478,0.895494996,0.814077073,0.006656484,0.001803378,0.662721481,0.98732533,5
63048,967.121,358.5487664,224.3681398,1.59803779,0.780009695,63896,283.3287963,0.751752754,0.986728434,0.847070488,0.790209932,0.005686917,0.001367813,0.624431737,0.997865512,0
46015,775.166,277.2145631,211.5356223,1.310486433,0.646309435,46401,242.0498247,0.785372931,0.991681214,0.962320769,0.873149744,0.006024439,0.002159988,0.762390475,0.999102374,4
46021,782.884,281.7103845,208.4104812,1.351709294,0.672822398,46432,242.0656049,0.740482703,0.991148346,0.943563387,0.859271146,0.006121344,0.002058484,0.738346903,0.998030371,4
28753,622.095,226.5597708,162.0600369,1.397999008,0.698809228,29065,191.3359784,0.736425571,0.98926544,0.933640337,0.844527595,0.007879518,0.002472491,0.713226859,0.997090441,2
68888,1013.834,407.3993055,218.5901052,1.863759135,0.843868519,70240,296.1603042,0.7402536,0.980751708,0.842208726,0.726953385,0.005913937,0.001018785,0.528461224,0.984924434,1
58239,946.545,391.5948199,190.5049957,2.055561948,0.873688944,58969,272.3090117,0.792087153,0.987620614,0.816847985,0.695384611,0.006723928,0.000969847,0.483559758,0.993987038,3
39528,744.617,284.7914944,177.3370381,1.605933523,0.782468013,39961,224.3403948,0.727687776,0.989164435,0.895877874,0.787735586,0.007204804,0.001711291,0.620527354,0.996525679,2
85505,1160.758,432.1542312,253.6821412,1.703526426,0.809574168,87053,329.9520378,0.739381204,0.982217729,0.797476702,0.763505281,0.00505414,0.001059437,0.582940315,0.99305423,0
181822,1603.247,579.5137629,401.9407076,1.441789179,0.720377032,183395,481.1475455,0.766269671,0.991422885,0.888905151,0.830260774,0.003187259,0.000934233,0.689332953,0.993872793,6
27903,626.565,236.0763095,151.0462383,1.562940674,0.768525173,28254,188.4866123,0.800292549,0.98757698,0.893158427,0.798413923,0.008460607,0.002120771,0.637464792,0.996319651,2
32580,667.271,243.627789,171.221475,1.422881031,0.711388037,32877,203.6716582,0.791929995,0.990966329,0.919509971,0.835995184,0.007477833,0.002253049,0.698887947,0.994434403,2
37356,723.044,268.5293042,177.4421174,1.513334647,0.75056874,37768,218.089744,0.774892134,0.989091294,0.897926477,0.812163666,0.007188385,0.001929236,0.65960982,0.998210394,5
36296,706.169,262.2950517,176.4635149,1.486398204,0.739854213,36656,214.97326,0.716236483,0.990178961,0.914642406,0.819585648,0.007226555,0.002011354,0.671720635,0.998444346,2
37438,698.989,238.7938728,199.7549906,1.195433826,0.547941889,37738,218.3289767,0.776222761,0.992050453,0.962901407,0.914298906,0.006378382,0.002749433,0.83594249,0.99931393,4
66744,986.985,380.8264967,224.2150642,1.698487557,0.808308559,67410,291.51518,0.806866538,0.99012016,0.860995714,0.765480298,0.005705779,0.001208456,0.585960086,0.995245915,1
41995,765.763,284.0731778,188.5919566,1.506284695,0.747834569,42477,231.2351502,0.732513518,0.988652683,0.899950646,0.813998534,0.006764452,0.001831922,0.662593613,0.998054618,2
72834,1078.61,364.2761238,255.115423,1.427887501,0.713814043,74384,304.5244309,0.779390048,0.979162185,0.786710852,0.835971427,0.005001457,0.001506753,0.698848226,0.997876647,0
77276,1089.189,430.7430984,231.19266,1.863134835,0.843754179,78423,313.6731724,0.708616073,0.985374189,0.818555262,0.728214041,0.005574086,0.000966918,0.53029569,0.988012372,1
28608,636.556,231.6683536,157.4549414,1.471331109,0.733530376,28983,190.8529195,0.743605739,0.987061381,0.887205303,0.823819553,0.008098027,0.002300845,0.678678656,0.99856102,2
63081,950.0,358.4980058,225.0158973,1.593211902,0.778485251,63792,283.4029353,0.684294455,0.988854402,0.878337091,0.790528624,0.005683138,0.00136911,0.624935505,0.995654685,0
41221,748.624,278.5472824,189.1212259,1.472850448,0.734179371,41637,229.0943196,0.79053756,0.990008886,0.924274338,0.822461155,0.006757412,0.001907312,0.676442352,0.996298421,5
67546,985.555,356.6686962,241.4833998,1.476990536,0.735934804,68376,293.2613822,0.801713906,0.987861238,0.873871888,0.822223496,0.005280382,0.001488691,0.676051477,0.998521633,0
33824,656.339,220.7538648,195.2815454,1.130438948,0.466327555,34079,207.5236236,0.788438228,0.992517386,0.986684731,0.940067907,0.006526545,0.003144127,0.883727669,0.999000177,4
31667,654.114,244.4430233,165.2762433,1.478996729,0.736778658,31918,200.7976012,0.79127936,0.992136099,0.93005771,0.821449508,0.007719172,0.002168073,0.674779294,0.997996369,2
40462,751.445,278.9242577,185.0171588,1.507558864,0.748332313,40894,226.9753697,0.785975136,0.989436103,0.900456654,0.813752707,0.006893487,0.001864612,0.662193468,0.998295632,5
44484,769.816,269.316819,210.9512926,1.276677738,0.621665266,44848,237.98905,0.773917431,0.991883696,0.943278269,0.883676893,0.00605424,0.002277264,0.780884852,0.996938306,4
172351,1588.837,601.4149897,367.8191115,1.63508358,0.791175231,173929,468.4486191,0.83275433,0.990927332,0.857955933,0.778910781,0.003489478,0.000792303,0.606702004,0.992008485,6
58608,964.516,407.9653242,183.4402091,2.223968923,0.893206561,59182,273.1703191,0.776717557,0.990301105,0.791676753,0.669592004,0.006960915,0.000863152,0.448353452,0.997124144,3
24073,576.656,210.9344334,145.714377,1.447588342,0.723041948,24462,175.0734005,0.711061882,0.984097784,0.909717291,0.829989669,0.008762283,0.002565002,0.68888285,0.997218783,2
49640,880.815,344.1826433,184.7891838,1.862569206,0.843650472,50388,251.4032836,0.67111009,0.985155196,0.804029962,0.730435681,0.006933575,0.001217489,0.533536285,0.993748254,3
36955,708.623,241.9002397,194.678805,1.242560738,0.593560146,37410,216.9160376,0.774656745,0.987837477,0.924810138,0.896716919,0.006545805,0.002610744,0.804101233,0.999144621,4
66500,1038.45,424.1090453,202.017289,2.099370046,0.879264764,67430,290.9818374,0.633152433,0.986207919,0.774926171,0.686101465,0.00637758,0.000871744,0.470735221,0.988247422,3
42615,748.901,271.5528043,200.1178356,1.356964528,0.675959318,42914,232.9358349,0.76825311,0.993032577,0.95482446,0.857792044,0.006372235,0.002128137,0.73580719,0.998464256,4
35083,687.873,229.6498757,194.93395,1.17809071,0.528664177,35513,211.3505688,0.767613338,0.987891758,0.931729962,0.920316496,0.006545902,0.002896664,0.846982453,0.997822159,4
254616,1985.37,738.8601535,447.4183287,1.651385529,0.795805652,263261,569.3743583,0.783747345,0.967161866,0.811731958,0.770611807,0.002901861,0.000631246,0.593842558,0.980663006,6
52113,875.592,335.6408393,198.6782871,1.689368497,0.805984114,52662,257.5894648,0.657693473,0.989575026,0.854185843,0.767455669,0.006440636,0.00137823,0.588988204,0.995018116,5
34591,682.876,244.4706608,180.6684765,1.353145084,0.673684524,34925,209.8633581,0.808559875,0.99043665,0.932157466,0.858439853,0.007067464,0.002367461,0.736918981,0.997158297,2
38798,716.355,251.7188293,196.4911875,1.281069306,0.625033544,39139,222.2591907,0.792539935,0.991287463,0.950085324,0.882966091,0.006487933,0.002432553,0.779629118,0.998758933,4
61950,974.693,388.5474202,205.4762434,1.890960307,0.848726632,62716,280.8508319,0.651501767,0.987786211,0.819436832,0.722822537,0.006271952,0.00105611,0.52247242,0.987974607,3
